town,storey_range,floor_area_sqm,remaining_lease
101304,TAMPINES,1,123.0,75
101305,TAMPINES,0,120.0,75
101306,TAMPINES,0,124.0,75
101307,TAMPINES,0,123.0,75
101308,TAMPINES,1,120.0,74
101309,TAMPINES,0,119.0,74
101310,TAMPINES,1,120.0,75
101311,TAMPINES,1,120.0,75
101312,TAMPINES,0,123.0,75
101313,TAMPINES,0,120.0,74
101314,TAMPINES,0,120.0,74
101315,TAMPINES,1,119.0,75
101316,TAMPINES,1,121.0,75
101317,TAMPINES,2,120.0,75
101318,TAMPINES,1,119.0,74
101319,TAMPINES,2,120.0,74
101320,TAMPINES,0,119.0,74
101321,TAMPINES,1,127.0,67
101322,TAMPINES,0,122.0,67
101323,TAMPINES,1,122.0,66
101324,TAMPINES,2,139.0,73
101325,TAMPINES,1,124.0,73
101326,TAMPINES,0,128.0,73
101327,TAMPINES,0,128.0,73
101328,TAMPINES,0,122.0,64
101329,TAMPINES,0,129.0,72
101330,TAMPINES,1,128.0,72
101331,TAMPINES,0,122.0,66
101332,TAMPINES,1,121.0,67
101333,TAMPINES,0,121.0,67
101334,TAMPINES,0,122.0,66
101335,TAMPINES,0,122.0,66
101336,TAMPINES,0,121.0,66
101337,TAMPINES,1,121.0,67
101338,TAMPINES,0,127.0,66
101339,TAMPINES,1,122.0,65
101340,TAMPINES,0,121.0,66
101341,TAMPINES,1,121.0,66
101342,TAMPINES,1,127.0,66
101343,TAMPINES,0,127.0,66
101344,TAMPINES,0,122.0,64
101345,TAMPINES,1,121.0,67
101346,TAMPINES,1,121.0,67
101347,TAMPINES,1,121.0,66
101348,TAMPINES,0,121.0,66
101349,TAMPINES,0,121.0,66
101350,TAMPINES,0,113.0,95
101351,TAMPINES,2,113.0,95
101352,TAMPINES,0,114.0,95
101353,TAMPINES,1,113.0,94
101354,TAMPINES,1,114.0,94
101355,TAMPINES,0,114.0,94
101356,TAMPINES,0,114.0,94
101357,TAMPINES,1,114.0,94
101358,TAMPINES,0,114.0,94
101359,TAMPINES,0,114.0,94
101360,TAMPINES,0,114.0,94
101361,TAMPINES,1,114.0,94
101362,TAMPINES,1,114.0,94
101363,TAMPINES,0,114.0,94
101364,TAMPINES,1,114.0,94
101365,TAMPINES,1,114.0,94
101366,TAMPINES,1,134.0,62
101367,TAMPINES,0,132.0,63
101368,TAMPINES,1,133.0,62
101369,TAMPINES,0,146.0,65
101370,TAMPINES,0,146.0,65
101371,TAMPINES,0,146.0,65
101372,TAMPINES,0,146.0,66
101373,TAMPINES,0,146.0,66
101374,TAMPINES,0,146.0,66
101375,TAMPINES,0,142.0,63
101376,TAMPINES,0,148.0,63
101377,TAMPINES,0,150.0,63
101378,TAMPINES,0,146.0,66
101379,TAMPINES,1,148.0,63
101380,TAMPINES,0,150.0,63
101381,TAMPINES,0,154.0,66
101382,TAMPINES,0,142.0,65
101383,TAMPINES,0,150.0,62
101384,TAMPINES,0,148.0,62
101385,TAMPINES,1,142.0,67
101386,TAMPINES,1,146.0,66
101387,TAMPINES,1,146.0,65
101388,TAMPINES,0,146.0,67
101389,TAMPINES,0,146.0,65
101390,TAMPINES,1,146.0,66
101391,TAMPINES,0,156.0,62
101392,TAMPINES,1,148.0,62
101393,TAMPINES,0,144.0,75
101394,TAMPINES,0,137.0,75
101395,TAMPINES,1,142.0,74
101396,TAMPINES,1,144.0,75
101397,TAMPINES,0,137.0,74
101398,TAMPINES,0,142.0,74
101399,TAMPINES,1,142.0,74
101400,TAMPINES,0,152.0,64
101401,TAMPINES,0,148.0,63
101402,TAMPINES,0,148.0,63
101403,TAMPINES,0,146.0,63
101404,TAMPINES,0,150.0,62
101405,TAMPINES,1,150.0,62
101406,TAMPINES,1,142.0,62
101407,TAMPINES,0,150.0,62
101408,TAMPINES,1,150.0,62
101409,TAMPINES,0,150.0,60
101410,TAMPINES,0,150.0,71
101411,TAMPINES,0,150.0,62
101412,TAMPINES,0,150.0,62
101413,TAMPINES,0,147.0,71
101414,TAMPINES,1,150.0,62
101415,TAMPINES,0,155.0,71
101416,TAMPINES,1,150.0,71
101417,TAMPINES,1,149.0,74
101418,TAMPINES,0,148.0,74
101419,TAMPINES,1,148.0,73
101420,TAMPINES,1,149.0,74
101421,TAMPINES,0,143.0,71
101422,TAMPINES,0,147.0,74
101423,TAMPINES,0,147.0,74
101424,TAMPINES,0,147.0,73
101425,TAMPINES,0,153.0,71
101426,TAMPINES,0,149.0,73
101427,TAMPINES,1,147.0,73
101428,TAMPINES,1,147.0,73
101429,TAMPINES,0,146.0,73
101430,TAMPINES,0,146.0,73
101431,TAMPINES,0,149.0,73
101432,TAMPINES,0,148.0,73
101433,TAMPINES,0,143.0,71
101434,TAMPINES,1,150.0,73
101435,TAMPINES,0,147.0,71
101436,TAMPINES,1,153.0,71
101437,TAMPINES,1,145.0,71
101438,TAMPINES,1,153.0,71
101439,TAMPINES,1,153.0,71
101440,TAMPINES,1,143.0,71
101441,TAMPINES,0,143.0,71
101442,TAMPINES,0,153.0,71
101443,TAMPINES,1,143.0,70
101444,TAMPINES,0,152.0,63
101445,TAMPINES,0,148.0,64
101446,TAMPINES,1,148.0,64
101447,TAMPINES,0,148.0,63
101448,TAMPINES,0,148.0,63
101449,TAMPINES,0,143.0,64
101450,TAMPINES,1,143.0,63
101451,TAMPINES,1,154.0,63
101452,TAMPINES,0,148.0,63
101453,TAMPINES,1,154.0,63
101454,TAMPINES,0,147.0,72
101455,TAMPINES,0,153.0,71
101456,TAMPINES,0,147.0,71
101457,TAMPINES,0,146.0,71
101458,TAMPINES,0,159.0,71
101459,TAMPINES,1,147.0,71
101460,TAMPINES,0,147.0,71
101461,TAMPINES,0,153.0,71
101462,TAMPINES,0,149.0,71
101463,TAMPINES,2,148.0,71
101464,TAMPINES,1,146.0,71
101465,TAMPINES,0,159.0,71
101466,TAMPINES,2,146.0,71
101467,TAMPINES,0,153.0,71
101468,TAMPINES,1,143.0,75
101469,TAMPINES,1,139.0,74
101470,TAMPINES,1,139.0,74
101471,TAMPINES,1,143.0,75
101472,TAMPINES,1,144.0,74
101473,TAMPINES,0,139.0,74
101474,TAMPINES,0,141.0,75
101475,TAMPINES,0,146.0,67
101476,TAMPINES,1,149.0,67
101477,TAMPINES,0,146.0,66
101478,TAMPINES,1,146.0,66
101479,TAMPINES,1,146.0,66
101480,TAMPINES,0,154.0,73
101481,TAMPINES,0,146.0,73
101482,TAMPINES,0,145.0,73
101483,TAMPINES,2,145.0,73
101484,TAMPINES,1,147.0,73
101485,TAMPINES,0,145.0,73
101486,TAMPINES,1,145.0,73
101487,TAMPINES,0,151.0,73
101488,TAMPINES,1,149.0,73
101489,TAMPINES,1,148.0,73
101490,TAMPINES,1,154.0,66
101491,TAMPINES,0,146.0,67
101492,TAMPINES,0,146.0,67
101493,TAMPINES,0,154.0,66
101494,TAMPINES,0,146.0,67
101495,TAMPINES,1,146.0,66
101496,TAMPINES,0,154.0,66
101497,TAMPINES,0,154.0,66
101498,TAMPINES,1,146.0,65
101499,TAMPINES,1,146.0,66
101500,TAMPINES,1,146.0,66
101501,TAMPINES,0,146.0,66
101502,TAMPINES,0,146.0,67
101503,TAMPINES,1,166.0,65
101504,TAMPINES,1,132.0,65
101505,TAMPINES,1,166.0,65
101506,TAMPINES,0,132.0,65
101507,TAMPINES,1,132.0,65
101508,TAMPINES,0,166.0,65
101509,TAMPINES,0,132.0,65
101510,TOA PAYOH,0,40.0,49
101511,TOA PAYOH,0,40.0,46
101512,TOA PAYOH,0,38.0,46
101513,TOA PAYOH,0,38.0,46
101514,TOA PAYOH,0,40.0,46
101515,TOA PAYOH,1,40.0,46
101516,TOA PAYOH,0,45.0,45
101517,TOA PAYOH,1,43.0,45
101518,TOA PAYOH,1,43.0,45
101519,TOA PAYOH,0,40.0,61
101520,TOA PAYOH,0,50.0,61
101521,TOA PAYOH,2,68.0,95
101522,TOA PAYOH,2,68.0,94
101523,TOA PAYOH,1,66.0,51
101524,TOA PAYOH,0,66.0,51
101525,TOA PAYOH,1,66.0,51
101526,TOA PAYOH,1,66.0,51
101527,TOA PAYOH,0,66.0,51
101528,TOA PAYOH,0,66.0,51
101529,TOA PAYOH,1,66.0,51
101530,TOA PAYOH,0,66.0,51
101531,TOA PAYOH,0,66.0,51
101532,TOA PAYOH,1,67.0,51
101533,TOA PAYOH,1,66.0,51
101534,TOA PAYOH,1,66.0,51
101535,TOA PAYOH,0,66.0,51
101536,TOA PAYOH,0,66.0,51
101537,TOA PAYOH,0,65.0,45
101538,TOA PAYOH,0,66.0,50
101539,TOA PAYOH,0,65.0,50
101540,TOA PAYOH,1,67.0,48
101541,TOA PAYOH,1,67.0,49
101542,TOA PAYOH,0,65.0,46
101543,TOA PAYOH,1,65.0,45
101544,TOA PAYOH,1,65.0,50
101545,TOA PAYOH,1,67.0,48
101546,TOA PAYOH,1,68.0,48
101547,TOA PAYOH,1,65.0,50
101548,TOA PAYOH,0,76.0,50
101549,TOA PAYOH,0,67.0,47
101550,TOA PAYOH,0,67.0,49
101551,TOA PAYOH,1,67.0,47
101552,TOA PAYOH,0,65.0,46
101553,TOA PAYOH,0,68.0,47
101554,TOA PAYOH,1,76.0,50
101555,TOA PAYOH,0,65.0,46
101556,TOA PAYOH,1,65.0,50
101557,TOA PAYOH,0,67.0,47
101558,TOA PAYOH,1,67.0,49
101559,TOA PAYOH,0,67.0,49
101560,TOA PAYOH,0,68.0,47
101561,TOA PAYOH,0,65.0,45
101562,TOA PAYOH,1,67.0,47
101563,TOA PAYOH,0,67.0,47
101564,TOA PAYOH,0,67.0,47
101565,TOA PAYOH,0,66.0,47
101566,TOA PAYOH,1,78.0,47
101567,TOA PAYOH,0,67.0,49
101568,TOA PAYOH,0,65.0,45
101569,TOA PAYOH,1,66.0,50
101570,TOA PAYOH,0,67.0,49
101571,TOA PAYOH,0,67.0,47
101572,TOA PAYOH,0,65.0,50
101573,TOA PAYOH,1,67.0,49
101574,TOA PAYOH,1,65.0,46
101575,TOA PAYOH,0,65.0,45
101576,TOA PAYOH,0,67.0,47
101577,TOA PAYOH,0,66.0,50
101578,TOA PAYOH,1,65.0,45
101579,TOA PAYOH,0,65.0,46
101580,TOA PAYOH,0,64.0,46
101581,TOA PAYOH,1,67.0,47
101582,TOA PAYOH,1,67.0,49
101583,TOA PAYOH,1,70.0,90
101584,TOA PAYOH,1,70.0,90
101585,TOA PAYOH,0,70.0,89
101586,TOA PAYOH,1,70.0,90
101587,TOA PAYOH,1,70.0,90
101588,TOA PAYOH,0,63.0,48
101589,TOA PAYOH,2,63.0,47
101590,TOA PAYOH,1,63.0,47
101591,TOA PAYOH,0,68.0,48
101592,TOA PAYOH,1,68.0,48
101593,TOA PAYOH,0,68.0,47
101594,TOA PAYOH,1,68.0,47
101595,TOA PAYOH,0,68.0,47
101596,TOA PAYOH,2,78.0,50
101597,TOA PAYOH,0,62.0,51
101598,TOA PAYOH,1,68.0,50
101599,TOA PAYOH,1,62.0,51
101600,TOA PAYOH,2,78.0,50
101601,TOA PAYOH,0,60.0,45
101602,TOA PAYOH,1,68.0,50
101603,TOA PAYOH,0,68.0,49
101604,TOA PAYOH,0,62.0,50
101605,TOA PAYOH,1,62.0,50
101606,TOA PAYOH,2,68.0,49
101607,TOA PAYOH,1,64.0,46
101608,TOA PAYOH,0,60.0,45
101609,TOA PAYOH,0,78.0,49
101610,TOA PAYOH,0,62.0,50
101611,TOA PAYOH,0,60.0,45
101612,TOA PAYOH,0,62.0,50
101613,TOA PAYOH,2,68.0,46
101614,TOA PAYOH,0,61.0,51
101615,TOA PAYOH,2,68.0,46
101616,TOA PAYOH,1,67.0,47
101617,TOA PAYOH,0,67.0,47
101618,TOA PAYOH,0,61.0,50
101619,TOA PAYOH,0,67.0,47
101620,TOA PAYOH,1,67.0,47
101621,TOA PAYOH,1,67.0,47
101622,TOA PAYOH,1,63.0,61
101623,TOA PAYOH,1,58.0,47
101624,TOA PAYOH,1,63.0,61
101625,TOA PAYOH,0,63.0,61
101626,TOA PAYOH,0,63.0,61
101627,TOA PAYOH,2,63.0,61
101628,TOA PAYOH,2,63.0,61
101629,TOA PAYOH,2,67.0,49
101630,TOA PAYOH,0,66.0,48
101631,TOA PAYOH,0,67.0,48
101632,TOA PAYOH,1,66.0,48
101633,TOA PAYOH,0,66.0,48
101634,TOA PAYOH,0,68.0,47
101635,TOA PAYOH,1,66.0,48
101636,TOA PAYOH,2,67.0,48
101637,TOA PAYOH,1,67.0,48
101638,TOA PAYOH,1,66.0,48
101639,TOA PAYOH,0,66.0,48
101640,TOA PAYOH,0,67.0,48
101641,TOA PAYOH,0,68.0,47
101642,TOA PAYOH,0,67.0,48
101643,TOA PAYOH,0,67.0,47
101644,TOA PAYOH,1,67.0,48
101645,TOA PAYOH,1,66.0,48
101646,TOA PAYOH,0,67.0,48
101647,TOA PAYOH,0,67.0,47
101648,TOA PAYOH,0,66.0,48
101649,TOA PAYOH,1,66.0,48
101650,TOA PAYOH,1,67.0,48
101651,TOA PAYOH,2,67.0,48
101652,TOA PAYOH,0,66.0,48
101653,TOA PAYOH,1,67.0,47
101654,TOA PAYOH,1,66.0,48
101655,TOA PAYOH,2,67.0,48
101656,TOA PAYOH,0,66.0,48
101657,TOA PAYOH,0,68.0,46
101658,TOA PAYOH,1,65.0,54
101659,TOA PAYOH,1,65.0,54
101660,TOA PAYOH,1,66.0,59
101661,TOA PAYOH,1,65.0,54
101662,TOA PAYOH,1,76.0,54
101663,TOA PAYOH,0,65.0,54
101664,TOA PAYOH,1,65.0,54
101665,TOA PAYOH,1,65.0,54
101666,TOA PAYOH,1,66.0,59
101667,TOA PAYOH,1,65.0,54
101668,TOA PAYOH,0,65.0,54
101669,TOA PAYOH,1,77.0,59
101670,TOA PAYOH,0,75.0,62
101671,TOA PAYOH,0,74.0,62
101672,TOA PAYOH,1,74.0,62
101673,TOA PAYOH,0,73.0,62
101674,TOA PAYOH,0,67.0,62
101675,TOA PAYOH,0,73.0,62
101676,TOA PAYOH,0,74.0,62
101677,TOA PAYOH,0,74.0,62
101678,TOA PAYOH,0,74.0,62
101679,TOA PAYOH,0,67.0,62
101680,TOA PAYOH,2,74.0,62
101681,TOA PAYOH,0,83.0,62
101682,TOA PAYOH,1,75.0,62
101683,TOA PAYOH,0,74.0,62
101684,TOA PAYOH,1,67.0,62
101685,TOA PAYOH,0,64.0,76
101686,TOA PAYOH,2,74.0,62
101687,TOA PAYOH,0,74.0,62
101688,TOA PAYOH,0,74.0,62
101689,TOA PAYOH,1,67.0,62
101690,TOA PAYOH,1,74.0,61
101691,TOA PAYOH,0,67.0,62
101692,TOA PAYOH,1,67.0,62
101693,TOA PAYOH,0,75.0,61
101694,TOA PAYOH,1,104.0,62
101695,TOA PAYOH,0,74.0,62
101696,TOA PAYOH,1,74.0,62
101697,TOA PAYOH,1,74.0,62
101698,TOA PAYOH,2,74.0,62
101699,TOA PAYOH,1,67.0,48
101700,TOA PAYOH,0,67.0,49
101701,TOA PAYOH,1,67.0,48
101702,TOA PAYOH,0,67.0,48
101703,TOA PAYOH,0,67.0,48
101704,TOA PAYOH,1,67.0,48
101705,TOA PAYOH,0,67.0,48
101706,TOA PAYOH,1,67.0,48
101707,TOA PAYOH,0,67.0,48
101708,TOA PAYOH,1,65.0,51
101709,TOA PAYOH,0,59.0,51
101710,TOA PAYOH,0,65.0,60
101711,TOA PAYOH,1,65.0,51
101712,TOA PAYOH,1,65.0,51
101713,TOA PAYOH,1,65.0,59
101714,TOA PAYOH,0,65.0,51
101715,TOA PAYOH,1,65.0,51
101716,TOA PAYOH,1,65.0,59
101717,TOA PAYOH,0,65.0,51
101718,TOA PAYOH,1,65.0,59
101719,TOA PAYOH,0,65.0,51
101720,TOA PAYOH,1,65.0,51
101721,TOA PAYOH,1,65.0,51
101722,TOA PAYOH,0,65.0,59
101723,TOA PAYOH,1,65.0,51
101724,TOA PAYOH,2,68.0,94
101725,TOA PAYOH,1,57.0,46
101726,TOA PAYOH,1,57.0,46
101727,TOA PAYOH,2,68.0,94
101728,TOA PAYOH,1,102.0,62
101729,TOA PAYOH,1,103.0,62
101730,TOA PAYOH,2,93.0,95
101731,TOA PAYOH,0,93.0,95
101732,TOA PAYOH,0,93.0,95
101733,TOA PAYOH,1,93.0,95
101734,TOA PAYOH,1,93.0,95
101735,TOA PAYOH,2,93.0,95
101736,TOA PAYOH,1,93.0,94
101737,TOA PAYOH,1,93.0,94
101738,TOA PAYOH,1,93.0,94
101739,TOA PAYOH,1,93.0,94
101740,TOA PAYOH,0,103.0,61
101741,TOA PAYOH,0,93.0,94
101742,TOA PAYOH,1,103.0,61
101743,TOA PAYOH,1,93.0,94
101744,TOA PAYOH,0,93.0,94
101745,TOA PAYOH,1,93.0,94
101746,TOA PAYOH,1,103.0,61
101747,TOA PAYOH,1,103.0,61
101748,TOA PAYOH,2,104.0,66
101749,TOA PAYOH,1,103.0,66
101750,TOA PAYOH,0,104.0,66
101751,TOA PAYOH,0,104.0,66
101752,TOA PAYOH,1,104.0,66
101753,TOA PAYOH,0,104.0,67
101754,TOA PAYOH,1,104.0,66
101755,TOA PAYOH,0,104.0,66
101756,TOA PAYOH,0,101.0,77
101757,TOA PAYOH,2,101.0,77
101758,TOA PAYOH,0,101.0,77
101759,TOA PAYOH,2,101.0,77
101760,TOA PAYOH,2,101.0,77
101761,TOA PAYOH,2,101.0,76
101762,TOA PAYOH,2,91.0,90
101763,TOA PAYOH,2,91.0,90
101764,TOA PAYOH,2,91.0,90
101765,TOA PAYOH,2,91.0,90
101766,TOA PAYOH,2,91.0,90
101767,TOA PAYOH,2,91.0,90
101768,TOA PAYOH,2,91.0,90
101769,TOA PAYOH,2,91.0,89
101770,TOA PAYOH,2,91.0,89
101771,TOA PAYOH,2,91.0,89
101772,TOA PAYOH,2,91.0,90
101773,TOA PAYOH,2,91.0,90
101774,TOA PAYOH,2,91.0,90
101775,TOA PAYOH,2,91.0,90
101776,TOA PAYOH,2,91.0,89
101777,TOA PAYOH,2,91.0,90
101778,TOA PAYOH,2,91.0,89
101779,TOA PAYOH,2,91.0,89
101780,TOA PAYOH,2,91.0,89
101781,TOA PAYOH,2,90.0,80
101782,TOA PAYOH,2,85.0,79
101783,TOA PAYOH,2,91.0,84
101784,TOA PAYOH,1,84.0,52
101785,TOA PAYOH,0,104.0,75
101786,TOA PAYOH,0,86.0,83
101787,TOA PAYOH,1,101.0,77
101788,TOA PAYOH,2,105.0,75
101789,TOA PAYOH,1,91.0,83
101790,TOA PAYOH,2,91.0,83
101791,TOA PAYOH,1,91.0,83
101792,TOA PAYOH,2,91.0,83
101793,TOA PAYOH,2,91.0,80
101794,TOA PAYOH,1,86.0,78
101795,TOA PAYOH,2,86.0,83
101796,TOA PAYOH,1,90.0,80
101797,TOA PAYOH,1,105.0,75
101798,TOA PAYOH,2,84.0,52
101799,TOA PAYOH,0,105.0,74
101800,TOA PAYOH,0,84.0,52
101801,TOA PAYOH,2,105.0,75
101802,TOA PAYOH,0,120.0,45
101803,TOA PAYOH,1,103.0,74
101804,TOA PAYOH,1,145.0,46
101805,TOA PAYOH,2,84.0,52
101806,TOA PAYOH,2,84.0,52
101807,TOA PAYOH,2,102.0,75
101808,TOA PAYOH,1,102.0,75
101809,TOA PAYOH,0,106.0,76
101810,TOA PAYOH,2,106.0,76
101811,TOA PAYOH,1,104.0,76
101812,TOA PAYOH,1,103.0,76
101813,TOA PAYOH,0,82.0,54
101814,TOA PAYOH,0,82.0,54
101815,TOA PAYOH,2,82.0,54
101816,TOA PAYOH,0,102.0,76
101817,TOA PAYOH,2,82.0,54
101818,TOA PAYOH,0,82.0,54
101819,TOA PAYOH,1,82.0,53
101820,TOA PAYOH,1,82.0,54
101821,TOA PAYOH,0,82.0,53
101822,TOA PAYOH,0,82.0,54
101823,TOA PAYOH,1,82.0,53
101824,TOA PAYOH,1,82.0,54
101825,TOA PAYOH,1,82.0,54
101826,TOA PAYOH,2,82.0,54
101827,TOA PAYOH,0,82.0,53
101828,TOA PAYOH,0,100.0,75
101829,TOA PAYOH,0,82.0,53
101830,TOA PAYOH,0,110.0,62
101831,TOA PAYOH,2,103.0,62
101832,TOA PAYOH,0,93.0,76
101833,TOA PAYOH,0,96.0,62
101834,TOA PAYOH,0,93.0,62
101835,TOA PAYOH,0,93.0,76
101836,TOA PAYOH,0,88.0,76
101837,TOA PAYOH,2,103.0,62
101838,TOA PAYOH,0,93.0,76
101839,TOA PAYOH,0,93.0,62
101840,TOA PAYOH,1,108.0,61
101841,TOA PAYOH,1,93.0,62
101842,TOA PAYOH,0,111.0,62
101843,TOA PAYOH,0,114.0,62
101844,TOA PAYOH,1,106.0,62
101845,TOA PAYOH,0,111.0,62
101846,TOA PAYOH,0,106.0,62
101847,TOA PAYOH,1,104.0,62
101848,TOA PAYOH,1,104.0,62
101849,TOA PAYOH,0,104.0,62
101850,TOA PAYOH,0,111.0,62
101851,TOA PAYOH,1,106.0,62
101852,TOA PAYOH,1,104.0,62
101853,TOA PAYOH,2,76.0,87
101854,TOA PAYOH,2,76.0,87
101855,TOA PAYOH,2,91.0,87
101856,TOA PAYOH,2,91.0,87
101857,TOA PAYOH,2,91.0,87
101858,TOA PAYOH,2,91.0,87
101859,TOA PAYOH,0,78.0,50
101860,TOA PAYOH,2,91.0,87
101861,TOA PAYOH,2,91.0,87
101862,TOA PAYOH,1,92.0,87
101863,TOA PAYOH,0,92.0,87
101864,TOA PAYOH,2,91.0,87
101865,TOA PAYOH,1,91.0,87
101866,TOA PAYOH,2,91.0,87
101867,TOA PAYOH,0,76.0,87
101868,TOA PAYOH,2,76.0,87
101869,TOA PAYOH,2,76.0,87
101870,TOA PAYOH,2,84.0,52
101871,TOA PAYOH,2,75.0,87
101872,TOA PAYOH,2,91.0,87
101873,TOA PAYOH,0,76.0,87
101874,TOA PAYOH,2,76.0,87
101875,TOA PAYOH,2,91.0,87
101876,TOA PAYOH,1,92.0,87
101877,TOA PAYOH,2,76.0,87
101878,TOA PAYOH,2,76.0,87
101879,TOA PAYOH,2,91.0,86
101880,TOA PAYOH,2,75.0,86
101881,TOA PAYOH,2,76.0,86
101882,TOA PAYOH,2,76.0,86
101883,TOA PAYOH,2,91.0,86
101884,TOA PAYOH,1,76.0,86
101885,TOA PAYOH,2,84.0,52
101886,TOA PAYOH,0,91.0,86
101887,TOA PAYOH,2,91.0,86
101888,TOA PAYOH,2,76.0,86
101889,TOA PAYOH,2,91.0,86
101890,TOA PAYOH,0,87.0,51
101891,TOA PAYOH,2,81.0,51
101892,TOA PAYOH,1,87.0,51
101893,TOA PAYOH,1,87.0,51
101894,TOA PAYOH,0,87.0,51
101895,TOA PAYOH,0,87.0,51
101896,TOA PAYOH,1,81.0,51
101897,TOA PAYOH,2,87.0,51
101898,TOA PAYOH,0,87.0,51
101899,TOA PAYOH,1,87.0,51
101900,TOA PAYOH,1,81.0,51
101901,TOA PAYOH,0,87.0,51
101902,TOA PAYOH,2,87.0,51
101903,TOA PAYOH,0,87.0,51
101904,TOA PAYOH,0,87.0,51
101905,TOA PAYOH,1,87.0,51
101906,TOA PAYOH,2,93.0,95
101907,TOA PAYOH,1,93.0,94
101908,TOA PAYOH,0,93.0,94
101909,TOA PAYOH,1,93.0,94
101910,TOA PAYOH,0,93.0,94
101911,TOA PAYOH,0,93.0,94
101912,TOA PAYOH,1,132.0,62
101913,TOA PAYOH,2,132.0,61
101914,TOA PAYOH,0,123.0,60
101915,TOA PAYOH,0,132.0,61
101916,TOA PAYOH,2,132.0,61
101917,TOA PAYOH,0,122.0,67
101918,TOA PAYOH,1,122.0,66
101919,TOA PAYOH,1,121.0,67
101920,TOA PAYOH,0,128.0,67
101921,TOA PAYOH,0,122.0,66
101922,TOA PAYOH,0,122.0,66
101923,TOA PAYOH,0,121.0,66
101924,TOA PAYOH,1,122.0,66
101925,TOA PAYOH,0,122.0,66
101926,TOA PAYOH,0,120.0,64
101927,TOA PAYOH,2,123.0,64
101928,TOA PAYOH,0,120.0,64
101929,TOA PAYOH,2,124.0,73
101930,TOA PAYOH,1,118.0,77
101931,TOA PAYOH,2,121.0,73
101932,TOA PAYOH,1,123.0,64
101933,TOA PAYOH,1,120.0,64
101934,TOA PAYOH,0,122.0,73
101935,TOA PAYOH,1,120.0,64
101936,TOA PAYOH,1,121.0,72
101937,TOA PAYOH,1,124.0,72
101938,TOA PAYOH,2,114.0,90
101939,TOA PAYOH,2,117.0,90
101940,TOA PAYOH,2,117.0,90
101941,TOA PAYOH,2,114.0,90
101942,TOA PAYOH,1,110.0,90
101943,TOA PAYOH,2,114.0,90
101944,TOA PAYOH,2,117.0,90
101945,TOA PAYOH,0,110.0,90
101946,TOA PAYOH,2,117.0,90
101947,TOA PAYOH,1,113.0,90
101948,TOA PAYOH,1,110.0,90
101949,TOA PAYOH,1,113.0,90
101950,TOA PAYOH,2,110.0,90
101951,TOA PAYOH,2,117.0,90
101952,TOA PAYOH,2,114.0,90
101953,TOA PAYOH,2,114.0,90
101954,TOA PAYOH,0,110.0,90
101955,TOA PAYOH,2,114.0,90
101956,TOA PAYOH,0,113.0,90
101957,TOA PAYOH,2,114.0,90
101958,TOA PAYOH,2,117.0,90
101959,TOA PAYOH,2,117.0,90
101960,TOA PAYOH,1,113.0,89
101961,TOA PAYOH,2,114.0,89
101962,TOA PAYOH,1,113.0,89
101963,TOA PAYOH,2,110.0,80
101964,TOA PAYOH,2,116.0,79
101965,TOA PAYOH,2,116.0,79
101966,TOA PAYOH,2,110.0,84
101967,TOA PAYOH,1,110.0,84
101968,TOA PAYOH,1,110.0,80
101969,TOA PAYOH,2,116.0,78
101970,TOA PAYOH,0,111.0,80
101971,TOA PAYOH,0,111.0,80
101972,TOA PAYOH,0,110.0,83
101973,TOA PAYOH,2,126.0,79
101974,TOA PAYOH,2,110.0,80
101975,TOA PAYOH,1,110.0,83
101976,TOA PAYOH,2,122.0,78
101977,TOA PAYOH,2,110.0,83
101978,TOA PAYOH,1,122.0,74
101979,TOA PAYOH,0,123.0,70
101980,TOA PAYOH,0,124.0,75
101981,TOA PAYOH,1,122.0,74
101982,TOA PAYOH,1,122.0,75
101983,TOA PAYOH,0,121.0,74
101984,TOA PAYOH,2,120.0,77
101985,TOA PAYOH,2,120.0,77
101986,TOA PAYOH,0,120.0,77
101987,TOA PAYOH,2,120.0,77
101988,TOA PAYOH,1,120.0,77
101989,TOA PAYOH,2,117.0,75
101990,TOA PAYOH,0,123.0,71
101991,TOA PAYOH,2,119.0,75
101992,TOA PAYOH,1,123.0,71
101993,TOA PAYOH,0,122.0,71
101994,TOA PAYOH,0,125.0,70
101995,TOA PAYOH,0,123.0,71
101996,TOA PAYOH,1,123.0,71
101997,TOA PAYOH,1,134.0,71
101998,TOA PAYOH,2,119.0,75
101999,TOA PAYOH,2,119.0,75
102000,TOA PAYOH,0,125.0,70
102001,TOA PAYOH,0,119.0,75
102002,TOA PAYOH,2,125.0,70
102003,TOA PAYOH,1,121.0,76
102004,TOA PAYOH,2,120.0,76
102005,TOA PAYOH,2,120.0,76
102006,TOA PAYOH,2,121.0,76
102007,TOA PAYOH,1,120.0,76
102008,TOA PAYOH,2,120.0,76
102009,TOA PAYOH,2,117.0,54
102010,TOA PAYOH,2,117.0,54
102011,TOA PAYOH,0,119.0,54
102012,TOA PAYOH,1,117.0,54
102013,TOA PAYOH,0,117.0,54
102014,TOA PAYOH,1,114.0,53
102015,TOA PAYOH,0,119.0,53
102016,TOA PAYOH,2,114.0,54
102017,TOA PAYOH,2,119.0,53
102018,TOA PAYOH,1,114.0,53
102019,TOA PAYOH,1,114.0,54
102020,TOA PAYOH,2,117.0,54
102021,TOA PAYOH,2,119.0,55
102022,TOA PAYOH,1,117.0,54
